food_code,category
75206020,String beans
75207021,Other vegetables and combinations
75208011,Other vegetables and combinations
75208013,Other vegetables and combinations
75208020,Other vegetables and combinations
75208021,Other vegetables and combinations
75208023,Other vegetables and combinations
75208110,Other vegetables and combinations
75208310,Other vegetables and combinations
75208501,Other starchy vegetables
75208720,Other vegetables and combinations
75209011,Other vegetables and combinations
75209012,Other vegetables and combinations
75209020,Other vegetables and combinations
75209021,Other vegetables and combinations
75209022,Other vegetables and combinations
75209501,Other vegetables and combinations
75210010,Cabbage
75210020,Cabbage
75211020,Cabbage
75211030,Cabbage
75211031,Cabbage
75211032,Cabbage
75212020,Cabbage
75213020,Cabbage
75213110,Other vegetables and combinations
75213120,Other vegetables and combinations
75214011,Other vegetables and combinations
75214012,Other vegetables and combinations
75214020,Other vegetables and combinations
75214021,Other vegetables and combinations
75214022,Other vegetables and combinations
75214027,Other vegetables and combinations
75214028,Other vegetables and combinations
75214030,Other vegetables and combinations
75214031,Other vegetables and combinations
75215020,Other vegetables and combinations
75215120,Other vegetables and combinations
75215511,Other vegetables and combinations
75215990,Corn
75216111,Corn
75216112,Corn
75216113,Corn
75216120,Corn
75216121,Corn
75216122,Corn
75216123,Corn
75216134,Corn
75216135,Corn
75216137,Corn
75216138,Corn
75216141,Corn
75216142,Corn
75216153,Corn
75216310,Corn
75216320,Corn
75216321,Corn
75216322,Corn
75216720,Other vegetables and combinations
75217010,Other vegetables and combinations
75217020,Other vegetables and combinations
75217301,Other vegetables and combinations
75217400,Mustard and other condiments
75217520,Grits and other cooked cereals
75218011,Other vegetables and combinations
75218400,Onions
75218501,Other vegetables and combinations
75219011,Other vegetables and combinations
75219020,Other vegetables and combinations
75219021,Other vegetables and combinations
75219023,Other vegetables and combinations
75219033,Other vegetables and combinations
75219034,Other vegetables and combinations
75219100,Other vegetables and combinations
75220011,Other vegetables and combinations
75220012,Other vegetables and combinations
75220020,Other vegetables and combinations
75220021,Other vegetables and combinations
75220022,Other vegetables and combinations
75220051,Lettuce and lettuce salads
75221011,Onions
75221021,Onions
75221030,Onions
75221061,Onions
75221160,Other vegetables and combinations
75222020,Other vegetables and combinations
75223022,Other starchy vegetables
75223023,Other starchy vegetables
75224000,Other starchy vegetables
75224021,Other starchy vegetables
75224022,Other starchy vegetables
75224023,Other starchy vegetables
75224030,Other starchy vegetables
75224031,Other starchy vegetables
75224032,Other starchy vegetables
75224033,Other starchy vegetables
75224043,Other starchy vegetables
75224044,Other starchy vegetables
75224046,Other starchy vegetables
75224047,Other starchy vegetables
75224049,Other starchy vegetables
75224050,Other starchy vegetables
75224120,Other starchy vegetables
75224130,Other starchy vegetables
75224131,Other starchy vegetables
75224132,Other starchy vegetables
75226020,Other vegetables and combinations
75226060,Other red and orange vegetables
75226111,Mustard and other condiments
75226700,Mustard and other condiments
75228020,Other vegetables and combinations
75229011,Other vegetables and combinations
75230000,"Olives, pickles, pickled vegetables"
75231011,Other vegetables and combinations
75231012,Other vegetables and combinations
75231020,Other vegetables and combinations
75231021,Other vegetables and combinations
75231022,Other vegetables and combinations
75232000,Not included in a food category
75232110,Other vegetables and combinations
75232120,Other vegetables and combinations
75233011,Other vegetables and combinations
75233012,Other vegetables and combinations
75233020,Other vegetables and combinations
75233021,Other vegetables and combinations
75233022,Other vegetables and combinations
75233023,Other vegetables and combinations
75233027,Other vegetables and combinations
75233028,Other vegetables and combinations
75233030,Other vegetables and combinations
75233031,Other vegetables and combinations
75233220,Other red and orange vegetables
75234021,Other vegetables and combinations
75235000,Other starchy vegetables
75235750,Other vegetables and combinations
75236000,Not included in a food category
75236500,Mustard and other condiments
75301110,Other starchy vegetables
75301120,Other starchy vegetables
75302080,"Coleslaw, non-lettuce salads"
75306998,Other vegetables and combinations
75307000,Other vegetables and combinations
75310990,Other vegetables and combinations
75311012,Other vegetables and combinations
75311013,Other vegetables and combinations
75311020,Other vegetables and combinations
75311022,Other vegetables and combinations
75311023,Other vegetables and combinations
75311027,Other vegetables and combinations
75311028,Other vegetables and combinations
75311030,Other vegetables and combinations
75311031,Other vegetables and combinations
75311110,Other vegetables and combinations
75311120,Other vegetables and combinations
75311121,Other vegetables and combinations
75311122,Other vegetables and combinations
75315010,Other starchy vegetables
75315020,Other starchy vegetables
75316050,Vegetable dishes
75317010,Other vegetables and combinations
75317020,Other vegetables and combinations
75330050,Other vegetables and combinations
75330060,Other vegetables and combinations
75330080,Other vegetables and combinations
75330090,Other vegetables and combinations
75340010,Other vegetables and combinations
75340020,Other vegetables and combinations
75340200,Other vegetables and combinations
75365000,Not included in a food category
75400500,Vegetable dishes
75403020,Vegetable dishes
75403200,Stir-fry and soy-based sauce mixtures
75409020,Fried vegetables
75410500,Other Mexican mixed dishes
75410530,Other Mexican mixed dishes
75410550,Turnovers and other grain-based items
75411010,Vegetable dishes
75411020,"Biscuits, muffins, quick breads"
75412010,Fried vegetables
75412030,"Dips, gravies, other sauces"
75412060,Vegetable dishes
75412070,Vegetable dishes
75414020,Vegetable dishes
75414030,Fried vegetables
75414500,Fried vegetables
75415022,Fried vegetables
75416500,"Coleslaw, non-lettuce salads"
75416600,"Coleslaw, non-lettuce salads"
75418010,Fried vegetables
75418020,Vegetable dishes
75418030,Vegetable dishes
75418040,Vegetable dishes
75418060,Vegetable dishes
75439010,Vegetable dishes
75439500,Stir-fry and soy-based sauce mixtures
75440200,Fried vegetables
75440400,Fried vegetables
75440600,Vegetable dishes
75440610,Vegetable dishes
75460900,Fried rice and lo/chow mein
75500110,"Olives, pickles, pickled vegetables"
75500210,"Olives, pickles, pickled vegetables"
75500510,"Olives, pickles, pickled vegetables"
75501010,"Olives, pickles, pickled vegetables"
75502010,"Olives, pickles, pickled vegetables"
75502500,"Olives, pickles, pickled vegetables"
75502510,"Olives, pickles, pickled vegetables"
75502520,"Olives, pickles, pickled vegetables"
75503010,"Olives, pickles, pickled vegetables"
75503020,"Olives, pickles, pickled vegetables"
75503040,"Olives, pickles, pickled vegetables"
75503080,"Olives, pickles, pickled vegetables"
75503085,"Olives, pickles, pickled vegetables"
75503090,Mustard and other condiments
75505000,"Olives, pickles, pickled vegetables"
75506010,Mustard and other condiments
75506100,Mustard and other condiments
75507000,"Olives, pickles, pickled vegetables"
75510000,"Olives, pickles, pickled vegetables"
75510010,"Olives, pickles, pickled vegetables"
75510020,"Olives, pickles, pickled vegetables"
75510030,"Olives, pickles, pickled vegetables"
75510050,"Olives, pickles, pickled vegetables"
75511010,Mustard and other condiments
75511020,"Olives, pickles, pickled vegetables"
75511040,"Olives, pickles, pickled vegetables"
75511050,Other vegetables and combinations
75511100,"Olives, pickles, pickled vegetables"
75511300,Fried vegetables
75512010,"Olives, pickles, pickled vegetables"
75513010,"Olives, pickles, pickled vegetables"
75515100,"Olives, pickles, pickled vegetables"
75534030,"Olives, pickles, pickled vegetables"
75534550,Mustard and other condiments
75535000,"Olives, pickles, pickled vegetables"
75601100,"Soups, broth-based"
75604600,"Soups, broth-based"
75607060,"Soups, cream-based"
75608100,"Soups, cream-based"
75611010,"Soups, cream-based"
75647000,Ramen and Asian broth-based soups
75649010,"Soups, broth-based"
75649040,"Soups, broth-based"
75649110,"Soups, broth-based"
75651000,"Soups, broth-based"
75652010,"Soups, broth-based"
75656060,"Soups, broth-based"
76000000,Baby food: vegetables
76201010,Baby food: vegetables
76201040,Baby food: vegetables
76205010,Baby food: vegetables
76205040,Baby food: vegetables
76209010,Baby food: vegetables
76209040,Baby food: vegetables
76401010,Baby food: vegetables
76401040,Baby food: vegetables
76403010,Baby food: vegetables
76407010,Baby food: vegetables
76407020,Baby food: vegetables
76407050,Baby food: mixtures
76407080,Baby food: mixtures
76409010,Baby food: vegetables
76409040,Baby food: vegetables
76700000,Baby food: meat and dinners
76702100,Baby food: meat and dinners
76702200,Baby food: meat and dinners
76702300,Baby food: meat and dinners
76702400,Baby food: meat and dinners
77121010,Mashed potatoes and white potato mixtures
77201210,Other starchy vegetables
77205610,Meat mixed dishes
77272010,Meat mixed dishes
77316010,Meat mixed dishes
77316510,Meat mixed dishes
77316600,Meat mixed dishes
78101000,Other fruit juice
78101100,Smoothies and grain drinks
78101110,Smoothies and grain drinks
78101115,Smoothies and grain drinks
78101118,Smoothies and grain drinks
78101120,Smoothies and grain drinks
78101125,Smoothies and grain drinks
78101130,Smoothies and grain drinks
81100000,Butter and animal fats
81100500,Butter and animal fats
81101000,Butter and animal fats
81101010,Butter and animal fats
81101520,Butter and animal fats
81102000,Margarine
81102010,Margarine
81102020,Margarine
81103090,Margarine
81104010,Margarine
81106010,Margarine
81200100,Margarine
81201000,Butter and animal fats
81202000,Butter and animal fats
81203000,Margarine
81204000,Butter and animal fats
81301000,"Dips, gravies, other sauces"
81301020,"Dips, gravies, other sauces"
81302010,"Dips, gravies, other sauces"
81302040,Mayonnaise
81302050,Mayonnaise
81302060,Mustard and other condiments
81302070,"Dips, gravies, other sauces"
81308100,Mustard and other condiments
81308200,"Dips, gravies, other sauces"
81312100,"Dips, gravies, other sauces"
81322000,Butter and animal fats
82101000,Salad dressings and vegetable oils
82101300,Salad dressings and vegetable oils
82101500,Salad dressings and vegetable oils
82102000,Salad dressings and vegetable oils
82103000,Salad dressings and vegetable oils
82103500,Salad dressings and vegetable oils
82104000,Salad dressings and vegetable oils
82105000,Salad dressings and vegetable oils
82105500,Salad dressings and vegetable oils
82106000,Salad dressings and vegetable oils
82107000,Salad dressings and vegetable oils
82108000,Salad dressings and vegetable oils
82108500,Salad dressings and vegetable oils
82108700,Salad dressings and vegetable oils
82109000,Salad dressings and vegetable oils
83100100,Salad dressings and vegetable oils
83100200,Mayonnaise
83101000,Salad dressings and vegetable oils
83101600,Salad dressings and vegetable oils
83102000,Salad dressings and vegetable oils
83103000,Salad dressings and vegetable oils
83104000,Salad dressings and vegetable oils
83105500,Salad dressings and vegetable oils
83106000,Salad dressings and vegetable oils
83107000,Mayonnaise
83108000,Mayonnaise
83109000,Salad dressings and vegetable oils
83110000,Mayonnaise
83112000,Salad dressings and vegetable oils
83112400,Salad dressings and vegetable oils
83112950,Salad dressings and vegetable oils
83112990,Salad dressings and vegetable oils
83113500,Salad dressings and vegetable oils
83114000,Salad dressings and vegetable oils
83115000,Salad dressings and vegetable oils
83200100,Salad dressings and vegetable oils
83201000,Salad dressings and vegetable oils
83201500,Salad dressings and vegetable oils
83202020,Salad dressings and vegetable oils
83203000,Salad dressings and vegetable oils
83204000,Mayonnaise
83204030,Mayonnaise
83204050,Mayonnaise
83204500,Salad dressings and vegetable oils
83205450,Salad dressings and vegetable oils
83205560,Salad dressings and vegetable oils
83206500,Salad dressings and vegetable oils
83207000,Salad dressings and vegetable oils
83208500,Salad dressings and vegetable oils
83300100,Salad dressings and vegetable oils
83300200,Salad dressings and vegetable oils
83300250,Salad dressings and vegetable oils
83300400,Salad dressings and vegetable oils
83300500,Salad dressings and vegetable oils
83300600,Salad dressings and vegetable oils
83300700,Mayonnaise
83300750,Salad dressings and vegetable oils
83300900,Salad dressings and vegetable oils
83301000,Salad dressings and vegetable oils
89901000,Not included in a food category
89901002,Not included in a food category
89901004,Not included in a food category
89901006,Not included in a food category
89901010,Not included in a food category
89901020,Not included in a food category
89901030,Not included in a food category
89901040,Not included in a food category
89901050,Not included in a food category
89902000,Vegetables on a sandwich
89902010,Vegetables on a sandwich
89902020,Vegetables on a sandwich
89902030,Vegetables on a sandwich
89902040,Vegetables on a sandwich
89902050,Vegetables on a sandwich
89902060,Vegetables on a sandwich
89902070,Vegetables on a sandwich
89902100,Not included in a food category
91101000,Sugars and honey
91101010,Sugars and honey
91101020,Sugars and honey
91102010,Sugars and honey
91104100,Sugars and honey
91106010,Sugar substitutes
91107000,Sugar substitutes
91108000,Sugar substitutes
91108010,Sugar substitutes
91108020,Sugar substitutes
91200000,Sugar substitutes
91200005,Sugar substitutes
91200040,Sugar substitutes
91200110,Sugar substitutes
91201010,Sugar substitutes
91300010,"Jams, syrups, toppings"
91300100,"Jams, syrups, toppings"
91301030,"Jams, syrups, toppings"
91301050,"Jams, syrups, toppings"
91301080,"Jams, syrups, toppings"
91301081,"Jams, syrups, toppings"
91301100,"Jams, syrups, toppings"
91301130,"Jams, syrups, toppings"
91301510,"Jams, syrups, toppings"
91302010,Sugars and honey
91302020,Sugars and honey
91303000,Sugars and honey
91304010,"Jams, syrups, toppings"
91304020,"Jams, syrups, toppings"
91304030,"Jams, syrups, toppings"
91304040,"Jams, syrups, toppings"
91304060,"Jams, syrups, toppings"
91304090,"Jams, syrups, toppings"
91305010,"Jams, syrups, toppings"
91305020,"Jams, syrups, toppings"
91306020,"Jams, syrups, toppings"
91306025,"Jams, syrups, toppings"
91306030,"Jams, syrups, toppings"
91306040,"Jams, syrups, toppings"
91361010,Mustard and other condiments
91361040,"Jams, syrups, toppings"
91361050,Mustard and other condiments
91400000,"Jams, syrups, toppings"
91401000,"Jams, syrups, toppings"
91402000,"Jams, syrups, toppings"
91403000,"Jams, syrups, toppings"
91404000,"Jams, syrups, toppings"
91405000,"Jams, syrups, toppings"
91405500,"Jams, syrups, toppings"
91406500,"Jams, syrups, toppings"
91407100,"Jams, syrups, toppings"
91407120,"Jams, syrups, toppings"
91407150,"Jams, syrups, toppings"
91501010,"Gelatins, ices, sorbets"
91501020,"Gelatins, ices, sorbets"
91501100,"Gelatins, ices, sorbets"
91511010,"Gelatins, ices, sorbets"
91511020,"Gelatins, ices, sorbets"
91520100,"Gelatins, ices, sorbets"
91560100,Pudding
91601000,"Gelatins, ices, sorbets"
91601010,"Gelatins, ices, sorbets"
91610900,"Gelatins, ices, sorbets"
91611000,"Gelatins, ices, sorbets"
91611100,"Gelatins, ices, sorbets"
91612000,"Gelatins, ices, sorbets"
91621000,"Gelatins, ices, sorbets"
91621050,"Gelatins, ices, sorbets"
91700010,Candy not containing chocolate
91701010,Candy containing chocolate
91705005,Candy containing chocolate
91705010,Candy containing chocolate
91705012,Candy containing chocolate
91705015,Candy containing chocolate
91705020,Candy containing chocolate
91705080,Candy containing chocolate
91705200,Candy containing chocolate
91705250,Candy not containing chocolate
91705290,Candy containing chocolate
91705300,Candy containing chocolate
91705312,Candy containing chocolate
91705315,Candy containing chocolate
91705400,Candy not containing chocolate
91705440,Candy containing chocolate
91705450,Candy containing chocolate
91705460,Candy containing chocolate
91705470,Candy containing chocolate
91705480,Candy containing chocolate
91705510,Candy containing chocolate
91705520,Candy containing chocolate
91705530,Candy containing chocolate
91705550,Candy containing chocolate
91706010,Candy containing chocolate
91706020,Candy not containing chocolate
91718300,Candy not containing chocolate
91721000,Candy not containing chocolate
91723000,Candy not containing chocolate
91723030,Candy not containing chocolate
91728000,Candy not containing chocolate
91731000,Candy containing chocolate
91733000,Candy not containing chocolate
91745000,Candy not containing chocolate
91745010,Candy not containing chocolate
91745025,Candy not containing chocolate
91745030,Candy not containing chocolate
91745035,Candy not containing chocolate
91745050,Candy not containing chocolate
91745110,Candy not containing chocolate
91746100,Candy containing chocolate
91746110,Candy containing chocolate
91746300,Candy not containing chocolate
91746350,Candy not containing chocolate
91750000,Candy not containing chocolate
91770060,Candy not containing chocolate
91801000,Candy not containing chocolate
91802000,Candy not containing chocolate
92100000,Coffee
92100500,Coffee
92101000,Coffee
92101500,Coffee
92101600,Coffee
92101610,Coffee
92101630,Coffee
92101700,Coffee
92101800,Coffee
92101810,Coffee
92101820,Coffee
92101850,Coffee
92101851,Coffee
92101900,Coffee
92101901,Coffee
92101903,Coffee
92101904,Coffee
92101905,Coffee
92101906,Coffee
92101910,Coffee
92101911,Coffee
92101913,Coffee
92101917,Coffee
92101918,Coffee
92101919,Coffee
92101920,Coffee
92101921,Coffee
92101923,Coffee
92101925,Coffee
92101926,Coffee
92101928,Coffee
92101930,Coffee
92101931,Coffee
92101933,Coffee
92101935,Coffee
92101936,Coffee
92101938,Coffee
92101950,Coffee
92101955,Coffee
92101960,Coffee
92101965,Coffee
92101970,Coffee
92101975,Coffee
92102000,Coffee
92102010,Coffee
92102020,Coffee
92102030,Coffee
92102040,Coffee
92102050,Coffee
92102060,Coffee
92102070,Coffee
92102080,Coffee
92102090,Coffee
92102100,Coffee
92102110,Coffee
92102400,Coffee
92102401,Coffee
92102450,Coffee
92102500,Coffee
92102501,Coffee
92102502,Coffee
92102503,Coffee
92102504,Coffee
92102505,Coffee
92102510,Coffee
92102511,Coffee
92102512,Coffee
92102513,Coffee
92102514,Coffee
92102515,Coffee
92102600,Coffee
92102601,Coffee
92102602,Coffee
92102610,Coffee
92102611,Coffee
92102612,Coffee
92103000,Coffee
92104000,Coffee
92111000,Coffee
92111010,Coffee
92114000,Coffee
92121000,Coffee
92121001,Coffee
92121010,Coffee
92121030,Coffee
92121040,Coffee
92121041,Coffee
92130000,Coffee
92130001,Coffee
92130005,Coffee
92130006,Coffee
92130010,Coffee
92130011,Coffee
92130020,Coffee
92130021,Coffee
92130030,Coffee
92130031,Coffee
92152000,Coffee
92152010,Coffee
92161000,Coffee
92161001,Coffee
92161002,Coffee
92162000,Coffee
92162001,Coffee
92162002,Coffee
92171000,Coffee
92171010,Coffee
92191100,Not included in a food category
92191200,Not included in a food category
92191400,Not included in a food category
92193000,Not included in a food category
92193005,Not included in a food category
92193025,Not included in a food category
92201010,Coffee
92202010,Coffee
92302000,Tea
92302500,Tea
92303010,Tea
92303100,Tea
92304100,Tea
92305010,Tea
92305040,Tea
92305050,Tea
92305090,Tea
92305110,Tea
92305180,Tea
92305900,Tea
92305910,Tea
92305920,Tea
92306000,Tea
92306090,Tea
92306100,Smoothies and grain drinks
92306700,Tea
92306800,Tea
92306850,Tea
92306910,Tea
92306920,Tea
92307000,Not included in a food category
92307400,Not included in a food category
92307500,Tea
92307510,Tea
92307520,Tea
92308000,Tea
92308010,Tea
92308020,Tea
92308030,Tea
92308040,Tea
92308050,Tea
92308500,Tea
92308510,Tea
92308520,Tea
92308530,Tea
92308540,Tea
92308550,Tea
92309000,Tea
92309010,Tea
92309020,Tea
92309030,Tea
92309040,Tea
92309050,Tea
92309500,Tea
92309510,Tea
92309520,Tea
92400000,Soft drinks
92400100,Diet soft drinks
92410110,Flavored or carbonated water
92410210,Flavored or carbonated water
92410250,Flavored or carbonated water
92410310,Soft drinks
92410320,Diet soft drinks
92410340,Soft drinks
92410350,Diet soft drinks
92410360,Soft drinks
92410370,Diet soft drinks
92410390,Soft drinks
92410400,Diet soft drinks
92410410,Soft drinks
92410420,Diet soft drinks
92410510,Soft drinks
92410520,Diet soft drinks
92410550,Soft drinks
92410560,Diet soft drinks
92410610,Soft drinks
92410620,Diet soft drinks
92410710,Soft drinks
92410720,Diet soft drinks
92410810,Soft drinks
92410820,Diet soft drinks
92411510,Soft drinks
92411520,Soft drinks
92411610,Diet soft drinks
92411620,Diet soft drinks
92432000,Fruit drinks
92433000,Fruit drinks
92510610,Fruit drinks
92510650,Fruit drinks
92510720,Fruit drinks
92510955,Fruit drinks
92510960,Fruit drinks
92511000,Fruit drinks
92511015,Fruit drinks
92512090,Fruit drinks
92512110,Fruit drinks
92513000,Fruit drinks
92513010,Other diet drinks
92530410,Fruit drinks
92530510,Fruit drinks
92530610,Fruit drinks
92530950,Fruit drinks
92531030,Fruit drinks
92541010,Fruit drinks
92542000,Fruit drinks
92550030,Fruit drinks
92550035,Fruit drinks
92550040,Fruit drinks
92550110,Fruit drinks
92550200,Fruit drinks
92550350,Fruit drinks
92550360,Fruit drinks
92550370,Fruit drinks
92550380,Fruit drinks
92550400,Other diet drinks
92550405,Fruit drinks
92550610,Other diet drinks
92550620,Other diet drinks
92552000,Other diet drinks
92552010,Other diet drinks
92552030,Fruit drinks
92582110,Fruit drinks
92610020,Smoothies and grain drinks
92610030,Smoothies and grain drinks
92611010,Smoothies and grain drinks
92611100,Smoothies and grain drinks
92612010,Fruit drinks
92613010,Smoothies and grain drinks
92613510,Smoothies and grain drinks
92801000,Fruit drinks
92803000,Fruit drinks
92804000,Fruit drinks
92900100,Not included in a food category
92900110,Not included in a food category
92900200,Not included in a food category
92900300,Not included in a food category
93101000,Beer
93102000,Beer
93102300,Beer
93106000,Beer
93106100,Beer
93106500,Beer
93106600,Beer
93201000,Liquor and cocktails
93201010,Liquor and cocktails
93202000,Liquor and cocktails
93301000,Liquor and cocktails
93301010,Liquor and cocktails
93301030,Liquor and cocktails
93301032,Liquor and cocktails
93301040,Liquor and cocktails
93301045,Liquor and cocktails
93301050,Liquor and cocktails
93301060,Liquor and cocktails
93301075,Liquor and cocktails
93301083,Liquor and cocktails
93301085,Liquor and cocktails
93301090,Liquor and cocktails
93301100,Liquor and cocktails
93301110,Liquor and cocktails
93301111,Liquor and cocktails
93301113,Beer
93301115,Wine
93301120,Liquor and cocktails
93301125,Liquor and cocktails
93301127,Liquor and cocktails
93301130,Liquor and cocktails
93301132,Liquor and cocktails
93301135,Liquor and cocktails
93301136,Liquor and cocktails
93301140,Liquor and cocktails
93301141,Liquor and cocktails
93301142,Liquor and cocktails
93301150,Liquor and cocktails
93301160,Liquor and cocktails
93301170,Liquor and cocktails
93301181,Liquor and cocktails
93301182,Liquor and cocktails
93301183,Liquor and cocktails
93301184,Liquor and cocktails
93301190,Liquor and cocktails
93301191,Liquor and cocktails
93301200,Liquor and cocktails
93301205,Liquor and cocktails
93301211,Liquor and cocktails
93301213,Liquor and cocktails
93301214,Liquor and cocktails
93301215,Liquor and cocktails
93301216,Liquor and cocktails
93301217,Liquor and cocktails
93301218,Liquor and cocktails
93301230,Liquor and cocktails
93301240,Liquor and cocktails
93301250,Liquor and cocktails
93301270,Liquor and cocktails
93301275,Wine
93301280,Liquor and cocktails
93301310,Liquor and cocktails
93301320,Liquor and cocktails
93301360,Liquor and cocktails
93301370,Liquor and cocktails
93301400,Liquor and cocktails
93301500,Liquor and cocktails
93301510,Liquor and cocktails
93301550,Liquor and cocktails
93301600,Liquor and cocktails
93302000,Liquor and cocktails
93401005,Wine
93401010,Wine
93401020,Wine
93401030,Wine
93401100,Wine
93402000,Wine
93403000,Wine
93404000,Wine
93404550,Wine
93404560,Wine
93405000,Wine
93406000,Liquor and cocktails
93501000,Liquor and cocktails
93502000,Liquor and cocktails
93502100,Liquor and cocktails
93503000,Liquor and cocktails
93504000,Liquor and cocktails
93505000,Liquor and cocktails
93505100,Liquor and cocktails
94000010,Tap water
94000100,Tap water
94100100,Bottled water
94100200,Flavored or carbonated water
94100300,Flavored or carbonated water
94200100,Enhanced water
94200200,Enhanced water
94300100,Baby water
95101000,Nutritional beverages
95101010,Nutritional beverages
95102000,Nutritional beverages
95103000,Nutritional beverages
95103010,Nutritional beverages
95104000,Nutritional beverages
95106000,Nutritional beverages
95106010,Nutritional beverages
95110000,Nutritional beverages
95110010,Nutritional beverages
95110020,Nutritional beverages
95120000,Nutritional beverages
95120010,Nutritional beverages
95120020,Nutritional beverages
95120050,Nutritional beverages
95201000,Protein and nutritional powders
95201010,Protein and nutritional powders
95201200,Protein and nutritional powders
95201300,Protein and nutritional powders
95201500,Protein and nutritional powders
95201600,Protein and nutritional powders
95202000,Protein and nutritional powders
95202010,Protein and nutritional powders
95210000,Protein and nutritional powders
95210010,Protein and nutritional powders
95210020,Protein and nutritional powders
95220000,Protein and nutritional powders
95220010,Protein and nutritional powders
95230000,Protein and nutritional powders
95230010,Protein and nutritional powders
95230020,Protein and nutritional powders
95230030,Protein and nutritional powders
95310200,Sport and energy drinks
95310400,Sport and energy drinks
95310500,Sport and energy drinks
95310550,Sport and energy drinks
95310555,Sport and energy drinks
95310560,Sport and energy drinks
95310600,Sport and energy drinks
95310700,Sport and energy drinks
95310750,Sport and energy drinks
95310800,Sport and energy drinks
95311000,Sport and energy drinks
95312400,Diet sport and energy drinks
95312410,Diet sport and energy drinks
95312500,Diet sport and energy drinks
95312550,Diet sport and energy drinks
95312555,Diet sport and energy drinks
95312560,Sport and energy drinks
95312600,Diet sport and energy drinks
95312700,Diet sport and energy drinks
95312800,Diet sport and energy drinks
95312900,Sport and energy drinks
95312905,Sport and energy drinks
95313200,Diet sport and energy drinks
95320200,Sport and energy drinks
95320500,Sport and energy drinks
95321000,Sport and energy drinks
95322200,Diet sport and energy drinks
95322500,Diet sport and energy drinks
95323000,Diet sport and energy drinks
95330100,Sport and energy drinks
95330500,Sport and energy drinks
95342000,Fruit drinks
99991400,Not included in a food category
99991410,Not included in a food category
99992100,Not included in a food category
99992230,Not included in a food category
99992405,Not included in a food category
99992600,Not included in a food category
99992610,Not included in a food category
99995000,Not included in a food category
99995130,Not included in a food category
99995135,Not included in a food category
99995620,Not included in a food category
99995625,Not included in a food category
99997100,Not included in a food category
99997210,Not included in a food category
99997220,Not included in a food category
99997310,Not included in a food category
99997340,Not included in a food category
99997410,Not included in a food category
99997510,Not included in a food category
99997515,Not included in a food category
99997520,Not included in a food category
99997525,Not included in a food category
99997530,Not included in a food category
99997535,Not included in a food category
99997540,Not included in a food category
99997545,Not included in a food category
99997550,Not included in a food category
99997555,Not included in a food category
99997800,Not included in a food category
99997802,Not included in a food category
99997804,Not included in a food category
99997805,Not included in a food category
99997810,Not included in a food category
99997815,Not included in a food category
99997820,Not included in a food category
99998130,Not included in a food category
99998210,Not included in a food category
